Epoch	--Time	--TrainLoss	--TrainmAP	--ValmAP	
1	12/01-20:40:53	17.721140757203102	0.31	-	
1	12/01-20:42:17	14.57550679333508	0.5	-	
1	12/01-20:43:42	10.69558085873723	0.61	-	
1	12/01-20:45:07	15.20590391010046	0.37	-	
1	12/01-20:46:32	15.122985932976007	0.5599999999999999	-	
1	12/01-20:47:57	15.791349578648806	0.4	-	
1	12/01-20:49:21	12.818207032978535	0.52	-	
1	12/01-20:50:47	17.250629607588053	0.37	-	
1	12/01-20:52:11	14.314844738692045	0.44000000000000006	-	
1	12/01-20:53:36	16.123028472065926	0.48	-	
1	12/01-20:55:01	12.554741697385907	0.5599999999999999	-	
1	12/01-20:56:26	13.918012846261263	0.48	-	
1	12/01-20:57:50	15.925532206892967	0.4	-	
1	12/01-20:59:15	16.20664377696812	0.45999999999999996	-	
1	12/01-21:00:40	20.444660913199186	0.4	-	
1	12/01-21:02:04	12.258354108780622	0.5900000000000001	-	
1	12/01-21:03:29	12.462367303669453	0.61	-	
1	12/01-21:04:54	12.263298267498612	0.55	-	
1	12/01-21:06:20	15.55246184580028	0.4699999999999999	-	
1	12/01-21:07:45	15.910799847915769	0.55	-	
1	12/01-21:09:11	10.861525079235435	0.55	-	
1	12/01-21:10:36	11.875010095536709	0.61	-	
1	12/01-21:12:01	14.84004664234817	0.42000000000000004	-	
1	12/01-21:13:26	11.12772268243134	0.5999999999999999	-	
1	12/01-21:14:51	14.353699516505003	0.47000000000000003	-	
1	12/01-21:16:15	15.263826353475451	0.5	-	
1	12/01-21:17:40	15.210951678454876	0.4	-	
1	12/01-21:19:05	14.70354967750609	0.43	-	
1	12/01-21:20:29	13.628748711198568	0.6	-	
1	12/01-21:21:54	13.56314867734909	0.65	-	
1	12/01-21:30:56	13.56314867734909	-	0.45575893994733707	
1	12/01-21:32:20	12.818482937291265	0.49000000000000005	-	
1	12/01-21:33:45	12.555024586617947	0.57	-	
1	12/01-21:35:10	11.426728451624513	0.5299999999999999	-	
1	12/01-21:36:34	14.12821700796485	0.64	-	
1	12/01-21:37:59	12.613701401278377	0.62	-	
1	12/01-21:39:24	15.90446918271482	0.4800000000000001	-	
1	12/01-21:40:49	12.941977474838495	0.5800000000000001	-	
1	12/01-21:42:14	15.05499822087586	0.37	-	
1	12/01-21:43:39	12.240991927683353	0.59	-	
1	12/01-21:45:04	14.834145549684763	0.56	-	
1	12/01-21:46:29	13.888245448470116	0.52	-	
1	12/01-21:47:54	14.445936540141702	0.51	-	
1	12/01-21:49:18	10.833580745384097	0.58	-	
1	12/01-21:50:43	14.080866239964962	0.47000000000000003	-	
1	12/01-21:52:08	14.137463876977563	0.55	-	
1	12/01-21:53:33	11.715961154550314	0.6	-	
1	12/01-21:54:58	12.657821644097567	0.58	-	
1	12/01-21:56:23	13.04561272263527	0.41	-	
1	12/01-21:57:48	15.359442913904786	0.43	-	
1	12/01-21:59:13	16.91569108515978	0.42000000000000004	-	
1	12/01-22:00:38	14.201586600393057	0.48	-	
1	12/01-22:02:02	13.75066232867539	0.7100000000000001	-	
1	12/01-22:03:27	14.090783661231399	0.51	-	
1	12/01-22:04:53	13.856871519237757	0.45999999999999996	-	
1	12/01-22:06:18	14.220855664461851	0.6199999999999999	-	
1	12/01-22:07:43	12.830902123823762	0.5599999999999999	-	
1	12/01-22:09:08	13.23658274486661	0.51	-	
1	12/01-22:10:33	13.13506392762065	0.52	-	
1	12/01-22:11:58	14.488075394183397	0.5700000000000001	-	
1	12/01-22:13:22	16.958839260041714	0.47000000000000003	-	
1	12/01-22:14:47	15.918007120490074	0.35	-	
1	12/01-22:16:13	14.112560311332345	0.48999999999999994	-	
1	12/01-22:17:38	12.453834060579538	0.6199999999999999	-	
1	12/01-22:19:03	13.267407193779945	0.38	-	
1	12/01-22:20:27	12.998293386772275	0.4299999999999999	-	
1	12/01-22:21:51	14.736324083060026	0.5599999999999999	-	
1	12/01-22:23:16	15.351218171417713	0.39	-	
1	12/01-22:24:41	15.352681512013078	0.43999999999999995	-	
1	12/01-22:26:05	14.635827392339706	0.42000000000000004	-	
1	12/01-22:27:30	15.930513618513942	0.45	-	
1	12/01-22:28:55	17.26742833852768	0.41999999999999993	-	
1	12/01-22:30:21	14.991421485319734	0.5199999999999999	-	
1	12/01-22:31:45	13.459938345476985	0.58	-	
1	12/01-22:33:11	12.743271654471755	0.61	-	
1	12/01-22:34:36	17.21032429486513	0.53	-	
1	12/01-22:36:01	13.599663507193327	0.56	-	
1	12/01-22:37:26	14.29340336471796	0.6	-	
1	12/01-22:38:51	13.379622250795364	0.38	-	
1	12/01-22:40:16	15.156371518969536	0.32999999999999996	-	
1	12/01-22:41:41	11.81686413474381	0.5599999999999999	-	
1	12/01-22:50:44	11.81686413474381	-	0.46854242758855014	
1	12/01-22:52:09	12.515499256551266	0.51	-	
1	12/01-22:53:33	13.858365127816796	0.55	-	
1	12/01-22:54:59	13.537273043766618	0.61	-	
1	12/01-22:56:23	15.136676374822855	0.52	-	
1	12/01-22:57:48	15.328811714425683	0.5700000000000001	-	
1	12/01-22:59:13	14.704244676977396	0.6	-	
1	12/01-23:00:37	12.979137245565653	0.63	-	
1	12/01-23:02:02	12.750712921842933	0.5599999999999999	-	
1	12/01-23:03:27	12.587943347170949	0.47000000000000003	-	
1	12/01-23:04:51	14.775976305827498	0.35	-	
1	12/01-23:06:16	12.814117362722754	0.53	-	
1	12/01-23:07:41	15.82673517987132	0.51	-	
1	12/01-23:09:06	11.679345043376088	0.58	-	
1	12/01-23:10:32	13.594749616459012	0.54	-	
1	12/01-23:11:57	15.772775514051318	0.5900000000000001	-	
1	12/01-23:13:21	15.81226708367467	0.45999999999999996	-	
1	12/01-23:14:46	14.58881888538599	0.6	-	
1	12/01-23:16:10	12.933951802551746	0.48	-	
1	12/01-23:17:36	20.1356946490705	0.27999999999999997	-	
1	12/01-23:19:00	10.58629248291254	0.49000000000000005	-	
1	12/01-23:20:25	11.15311635658145	0.5900000000000001	-	
1	12/01-23:21:50	17.104385187849402	0.51	-	
1	12/01-23:23:14	16.514864983037114	0.4	-	
1	12/01-23:24:39	9.69107320997864	0.6599999999999999	-	
1	12/01-23:26:04	16.54090592637658	0.5700000000000001	-	
1	12/01-23:27:29	11.592323426157236	0.5499999999999999	-	
1	12/01-23:28:54	13.426656369119883	0.51	-	
1	12/01-23:30:18	14.827316626906395	0.47000000000000003	-	
1	12/01-23:31:43	16.312755178660154	0.57	-	
1	12/01-23:33:09	12.871301732957363	0.6	-	
1	12/01-23:34:34	12.494209222495556	0.43	-	
1	12/01-23:35:59	16.28893776796758	0.27	-	
1	12/01-23:37:25	19.969921559095383	0.38	-	
1	12/01-23:38:50	14.532305067405105	0.49000000000000005	-	
1	12/01-23:40:15	15.300880186259747	0.48	-	
1	12/01-23:41:39	12.04970059916377	0.55	-	
1	12/01-23:43:03	12.77267700061202	0.43	-	
1	12/01-23:44:29	16.516820760443807	0.4800000000000001	-	
1	12/01-23:45:53	12.275343760848045	0.53	-	
1	12/01-23:47:19	15.20839286968112	0.45999999999999996	-	
1	12/01-23:48:44	11.144091840833426	0.49000000000000005	-	
1	12/01-23:50:09	14.530131593346596	0.5900000000000001	-	
1	12/01-23:51:34	18.229467095807195	0.3	-	
1	12/01-23:52:59	13.595955679193139	0.4800000000000001	-	
1	12/01-23:54:24	11.16923289373517	0.5700000000000001	-	
1	12/01-23:55:49	11.912467889487743	0.54	-	
1	12/01-23:57:14	11.808533454313874	0.58	-	
1	12/01-23:58:39	11.64084067568183	0.69	-	
1	12/02-00:00:03	13.854617718607187	0.56	-	
1	12/02-00:01:28	13.493113219738007	0.5	-	
1	12/02-00:10:30	13.493113219738007	-	0.4661258812537161	
1	12/02-00:11:53	17.209674697369337	0.57	-	
1	12/02-00:13:19	17.761492636054754	0.51	-	
1	12/02-00:14:43	16.53747633099556	0.54	-	
1	12/02-00:16:07	14.018976362422109	0.6	-	
1	12/02-00:17:32	13.333631213754416	0.48	-	
1	12/02-00:18:57	11.563040316104889	0.59	-	
1	12/02-00:20:21	14.52198252081871	0.41	-	
1	12/02-00:21:47	13.41886818408966	0.66	-	
1	12/02-00:23:12	14.53699660487473	0.44000000000000006	-	
1	12/02-00:24:37	14.607153134420514	0.39	-	
1	12/02-00:26:02	13.00836680456996	0.5	-	
1	12/02-00:27:26	11.569829657673836	0.48	-	
1	12/02-00:28:51	12.32436508871615	0.55	-	
1	12/02-00:30:16	10.27303864248097	0.7	-	
1	12/02-00:31:41	11.99591439217329	0.55	-	
1	12/02-00:33:06	13.956543989479542	0.55	-	
1	12/02-00:34:31	15.243558445945382	0.45999999999999996	-	
1	12/02-00:35:56	19.851364195346832	0.36	-	
1	12/02-00:37:20	16.061810310930014	0.48999999999999994	-	
1	12/02-00:38:45	14.098508981987834	0.32999999999999996	-	
1	12/02-00:40:10	14.782109064981341	0.49000000000000005	-	
1	12/02-00:41:35	11.70117873698473	0.6299999999999999	-	
1	12/02-00:43:00	12.44296901859343	0.6	-	
1	12/02-00:44:25	14.94094729423523	0.55	-	
1	12/02-00:45:50	14.76609380915761	0.58	-	
1	12/02-00:47:16	15.323851257562637	0.39	-	
1	12/02-00:48:41	13.691382482647896	0.6000000000000001	-	
1	12/02-00:50:06	15.04628686234355	0.47000000000000003	-	
1	12/02-00:51:32	13.383734039962292	0.48999999999999994	-	
1	12/02-00:52:57	17.67093315720558	0.49000000000000005	-	
1	12/02-00:54:22	17.64268963597715	0.52	-	
1	12/02-00:55:46	12.708944268524647	0.6599999999999999	-	
1	12/02-00:57:11	11.871543247252703	0.33999999999999997	-	
1	12/02-00:58:36	11.963319266214967	0.4800000000000001	-	
1	12/02-01:00:02	12.519840383902192	0.58	-	
1	12/02-01:01:27	14.861959498375654	0.53	-	
1	12/02-01:02:52	13.62846465781331	0.57	-	
1	12/02-01:04:17	12.855457607656717	0.4800000000000001	-	
1	12/02-01:05:41	15.343234408646822	0.53	-	
1	12/02-01:07:07	16.159723745658994	0.6	-	
1	12/02-01:08:32	13.44099990092218	0.44000000000000006	-	
1	12/02-01:09:56	14.888637233525515	0.5599999999999999	-	
1	12/02-01:11:21	16.933403676375747	0.41	-	
1	12/02-01:12:47	13.423302443698049	0.58	-	
1	12/02-01:14:12	11.59129198640585	0.6199999999999999	-	
1	12/02-01:15:38	11.905623832717538	0.5599999999999999	-	
1	12/02-01:17:03	11.48182898759842	0.55	-	
1	12/02-01:18:28	13.505895622074604	0.52	-	
1	12/02-01:19:53	15.054685063660145	0.45999999999999996	-	
1	12/02-01:21:17	11.543526779860258	0.54	-	
1	12/02-01:30:22	11.543526779860258	-	0.49592287437356675	
1	12/02-01:31:46	13.0627176258713	0.6	-	
1	12/02-01:33:11	17.85975182428956	0.36	-	
1	12/02-01:34:35	16.212851041927934	0.57	-	
1	12/02-01:36:00	15.910157235339284	0.5	-	
1	12/02-01:37:26	15.094525879248977	0.62	-	
1	12/02-01:38:50	15.324234263971448	0.53	-	
1	12/02-01:40:14	12.482418678700924	0.6599999999999999	-	
1	12/02-01:41:39	16.317268600687385	0.41	-	
1	12/02-01:43:04	16.821029130369425	0.43	-	
1	12/02-01:44:28	15.838023973628879	0.52	-	
1	12/02-01:45:54	15.025681350380182	0.47000000000000003	-	
1	12/02-01:47:18	12.460700236260891	0.55	-	
1	12/02-01:48:42	13.752846280112863	0.51	-	
1	12/02-01:50:07	10.298814158886671	0.64	-	
1	12/02-01:51:32	15.81166172400117	0.4800000000000001	-	
1	12/02-01:52:56	13.828349765390158	0.42000000000000004	-	
1	12/02-01:54:22	14.334948500618339	0.52	-	
1	12/02-01:55:47	12.817783281207085	0.39999999999999997	-	
1	12/02-01:57:12	16.710038762539625	0.45	-	
1	12/02-01:58:37	14.628556091338396	0.55	-	
1	12/02-02:00:02	11.858122888952494	0.5599999999999999	-	
1	12/02-02:01:27	13.74346436932683	0.5900000000000001	-	
1	12/02-02:02:52	13.417309382930398	0.45999999999999996	-	
1	12/02-02:04:17	14.995553065091372	0.51	-	
1	12/02-02:05:43	10.700228158384562	0.36	-	
1	12/02-02:07:08	11.905340943485498	0.5	-	
1	12/02-02:08:32	13.81773967295885	0.62	-	
1	12/02-02:09:58	9.341812692582607	0.49000000000000005	-	
1	12/02-02:11:23	12.60122167877853	0.45	-	
1	12/02-02:12:48	10.678265243768692	0.6699999999999999	-	
1	12/02-02:14:14	12.218374758958817	0.63	-	
1	12/02-02:15:39	12.149562826380134	0.51	-	
1	12/02-02:17:05	14.036621432751417	0.41999999999999993	-	
1	12/02-02:18:29	12.3513862490654	0.45	-	
1	12/02-02:19:55	10.967975249513984	0.4800000000000001	-	
1	12/02-02:21:19	13.033729046583176	0.48	-	
1	12/02-02:22:45	11.69953728094697	0.6699999999999999	-	
1	12/02-02:24:10	15.680408105254173	0.45999999999999996	-	
1	12/02-02:25:35	19.386428175494075	0.16999999999999998	-	
1	12/02-02:27:00	11.879174271598458	0.62	-	
1	12/02-02:28:25	12.586027150973678	0.6	-	
1	12/02-02:29:50	14.059150125831366	0.51	-	
1	12/02-02:31:16	12.926383642479777	0.5	-	
1	12/02-02:32:41	15.766655560582876	0.54	-	
1	12/02-02:34:06	14.876715140417218	0.5199999999999999	-	
1	12/02-02:35:31	11.17423758842051	0.4499999999999999	-	
1	12/02-02:36:57	20.31935378909111	0.36	-	
1	12/02-02:38:22	15.645901439711452	0.42000000000000004	-	
1	12/02-02:39:48	13.4904938749969	0.55	-	
1	12/02-02:41:13	10.777732823044062	0.4699999999999999	-	
1	12/02-02:50:18	10.777732823044062	-	0.48648178034485684	
1	12/02-02:51:43	11.770733399316669	0.55	-	
1	12/02-02:53:08	10.933771263808012	0.6	-	
1	12/02-02:54:33	12.89582927711308	0.45999999999999996	-	
1	12/02-02:55:58	15.114531852304935	0.53	-	
1	12/02-02:57:22	15.224392991513014	0.43999999999999995	-	
1	12/02-02:58:47	11.7155397310853	0.54	-	
1	12/02-03:00:12	13.208354357630014	0.48999999999999994	-	
1	12/02-03:01:38	14.307729434221983	0.61	-	
1	12/02-03:03:03	11.423329124227166	0.57	-	
1	12/02-03:04:28	13.130344450473785	0.57	-	
1	12/02-03:05:54	12.561031617224216	0.45	-	
1	12/02-03:07:18	12.487501371651888	0.58	-	
1	12/02-03:08:44	15.53226145915687	0.4600000000000001	-	
1	12/02-03:10:09	10.734726674854755	0.49000000000000005	-	
1	12/02-03:11:34	18.984206253662705	0.38	-	
1	12/02-03:12:59	19.877078011631966	0.4	-	
1	12/02-03:14:24	17.23957248032093	0.48	-	
1	12/02-03:15:49	17.74212345480919	0.51	-	
1	12/02-03:17:14	17.341170459985733	0.4299999999999999	-	
1	12/02-03:18:39	15.156131703406572	0.36	-	
1	12/02-03:20:05	13.599189696833491	0.49000000000000005	-	
1	12/02-03:21:28	11.829172726720572	0.6599999999999999	-	
1	12/02-03:22:54	12.793036876246333	0.53	-	
1	12/02-03:24:19	16.178605146706104	0.41000000000000003	-	
1	12/02-03:25:44	16.211627516895533	0.21000000000000002	-	
1	12/02-03:27:09	13.380983145907521	0.58	-	
1	12/02-03:28:35	14.44502267986536	0.39	-	
1	12/02-03:30:00	14.900921378284693	0.33999999999999997	-	
1	12/02-03:31:25	10.867328383028507	0.6599999999999999	-	
1	12/02-03:32:48	9.66183957643807	0.57	-	
1	12/02-03:34:12	11.142515577375889	0.61	-	
1	12/02-03:35:36	12.654600432142615	0.55	-	
1	12/02-03:36:59	17.90656358934939	0.4800000000000001	-	
1	12/02-03:38:23	16.82336092926562	0.38	-	
1	12/02-03:39:45	11.498203966766596	0.5900000000000001	-	
1	12/02-03:41:09	12.854506494477391	0.6300000000000001	-	
1	12/02-03:42:32	16.192318871617317	0.51	-	
1	12/02-03:43:55	17.842748202383518	0.39	-	
1	12/02-03:45:19	17.590178176760674	0.33999999999999997	-	
1	12/02-03:46:42	13.431035913527012	0.5199999999999999	-	
1	12/02-03:48:06	10.946408146992326	0.58	-	
1	12/02-03:49:29	12.487228959798813	0.6	-	
1	12/02-03:50:52	13.170874444767833	0.41999999999999993	-	
1	12/02-03:52:15	14.163661981001496	0.43	-	
1	12/02-03:53:38	11.605427134782076	0.66	-	
1	12/02-03:55:01	12.42689904756844	0.51	-	
1	12/02-03:56:25	12.299411464482546	0.6399999999999999	-	
1	12/02-03:57:49	15.092897228896618	0.36000000000000004	-	
1	12/02-03:59:12	16.196522628888488	0.41999999999999993	-	
1	12/02-04:00:35	14.47462011128664	0.41999999999999993	-	
1	12/02-04:09:35	14.47462011128664	-	0.5022084430476514	
1	12/02-04:10:59	16.984180547297	0.41999999999999993	-	
1	12/02-04:12:23	11.936125811189413	0.5799999999999998	-	
1	12/02-04:13:46	11.165535543113947	0.53	-	
1	12/02-04:15:09	15.417073154821992	0.51	-	
1	12/02-04:16:32	16.433250857517123	0.39	-	
1	12/02-04:17:55	12.331032194197178	0.5900000000000001	-	
1	12/02-04:19:18	13.853686396032572	0.55	-	
1	12/02-04:20:41	16.432043630629778	0.38999999999999996	-	
1	12/02-04:22:05	12.376739177852869	0.64	-	
1	12/02-04:23:28	10.829941602423787	0.45	-	
1	12/02-04:24:51	11.952999047935009	0.54	-	
1	12/02-04:26:15	16.314996173605323	0.39	-	
1	12/02-04:27:38	14.431884046643972	0.39	-	
1	12/02-04:29:02	13.32684769295156	0.57	-	
1	12/02-04:30:25	13.925937237218022	0.55	-	
1	12/02-04:31:47	15.661109937354922	0.54	-	
1	12/02-04:33:10	16.34282525628805	0.32999999999999996	-	
1	12/02-04:34:32	12.55361596122384	0.5499999999999999	-	
1	12/02-04:35:55	14.960611006245017	0.42000000000000004	-	
1	12/02-04:37:18	14.045151183381677	0.51	-	
1	12/02-04:38:41	17.553664511069655	0.33999999999999997	-	
1	12/02-04:40:05	16.66508032940328	0.45000000000000007	-	
1	12/02-04:41:29	12.173790019005537	0.4600000000000001	-	
1	12/02-04:42:52	11.40538603067398	0.5199999999999999	-	
1	12/02-04:44:15	15.714791370555758	0.42000000000000004	-	
1	12/02-04:45:39	15.146093210205436	0.54	-	
1	12/02-04:47:02	14.173502568155527	0.53	-	
1	12/02-04:48:27	10.960865765810013	0.6100000000000001	-	
1	12/02-04:49:52	12.606399832293391	0.5200000000000001	-	
1	12/02-04:51:17	14.102241257205606	0.54	-	
1	12/02-04:52:42	12.997022131457925	0.57	-	
1	12/02-04:54:07	12.772500049322844	0.55	-	
1	12/02-04:55:33	12.63235928490758	0.54	-	
1	12/02-04:56:58	12.247634585946798	0.62	-	
1	12/02-04:58:22	11.965692974627018	0.53	-	
1	12/02-04:59:47	12.608040124177933	0.47000000000000003	-	
1	12/02-05:01:13	15.366884181275964	0.41	-	
1	12/02-05:02:38	16.430893447250128	0.41	-	
1	12/02-05:04:04	18.910490907728672	0.31999999999999995	-	
1	12/02-05:05:29	11.86358043923974	0.5599999999999999	-	
1	12/02-05:06:54	14.564208686351776	0.48	-	
1	12/02-05:08:20	15.298122307285666	0.53	-	
1	12/02-05:09:45	13.794824481010437	0.53	-	
1	12/02-05:11:09	17.108649481087923	0.42000000000000004	-	
1	12/02-05:12:34	11.749916011467576	0.51	-	
1	12/02-05:14:00	14.990322524681687	0.5	-	
1	12/02-05:15:25	14.256318099796772	0.55	-	
1	12/02-05:16:50	12.076124548912048	0.6699999999999999	-	
1	12/02-05:18:16	11.682270560413599	0.69	-	
1	12/02-05:19:41	12.68128165975213	0.54	-	
1	12/02-05:28:42	12.68128165975213	-	0.5027860358447296	
1	12/02-05:30:07	12.925646733492613	0.54	-	
1	12/02-05:31:32	11.166438926011324	0.4	-	
1	12/02-05:32:56	14.481230173259974	0.51	-	
1	12/02-05:34:21	12.020830763503909	0.6	-	
1	12/02-05:35:46	11.010713642463088	0.51	-	
1	12/02-05:37:11	12.27223314344883	0.51	-	
1	12/02-05:38:36	14.104045694693923	0.44000000000000006	-	
1	12/02-05:40:01	13.34354979917407	0.55	-	
1	12/02-05:41:26	13.411936815828085	0.5	-	
1	12/02-05:42:51	9.753978811204433	0.6900000000000001	-	
1	12/02-05:44:16	13.747916091233492	0.43999999999999995	-	
1	12/02-05:45:41	15.723253600299358	0.49000000000000005	-	
1	12/02-05:47:06	13.27589270658791	0.5999999999999999	-	
1	12/02-05:48:32	14.101064298301935	0.52	-	
1	12/02-05:49:57	15.075289411470294	0.45999999999999996	-	
1	12/02-05:51:22	14.623370952904224	0.5700000000000001	-	
1	12/02-05:52:47	12.422936270013452	0.5599999999999999	-	
1	12/02-05:54:12	13.622755650430918	0.5599999999999999	-	
1	12/02-05:55:37	13.306149048730731	0.5700000000000001	-	
1	12/02-05:57:00	12.961095198988914	0.45999999999999996	-	
1	12/02-05:58:25	12.694434262812138	0.55	-	
1	12/02-05:59:50	12.096060672774911	0.6299999999999999	-	
1	12/02-06:01:15	10.82746428437531	0.6399999999999999	-	
1	12/02-06:02:40	11.732622515410185	0.57	-	
1	12/02-06:04:05	10.89175115339458	0.63	-	
1	12/02-06:05:31	14.614677056670189	0.55	-	
1	12/02-06:06:55	15.676622278988361	0.4	-	
1	12/02-06:08:20	12.084821937605739	0.8099999999999999	-	
1	12/02-06:09:46	13.084006495773792	0.4699999999999999	-	
1	12/02-06:11:12	11.43420347943902	0.6	-	
1	12/02-06:12:37	12.231542496010661	0.45999999999999996	-	
1	12/02-06:14:03	11.851924937218428	0.51	-	
1	12/02-06:15:29	12.636486208066344	0.51	-	
1	12/02-06:16:54	19.211990293115377	0.45999999999999996	-	
1	12/02-06:18:19	16.04866120032966	0.5	-	
1	12/02-06:19:44	13.65774660371244	0.61	-	
1	12/02-06:21:09	11.625972110778093	0.6799999999999999	-	
1	12/02-06:22:35	13.875846052542329	0.5599999999999999	-	
1	12/02-06:24:01	13.663769932463765	0.5	-	
1	12/02-06:25:26	16.488428227603436	0.51	-	
1	12/02-06:26:50	15.535271959379315	0.4699999999999999	-	
1	12/02-06:28:15	15.073164831846952	0.41	-	
1	12/02-06:29:40	13.842529151588678	0.4699999999999999	-	
1	12/02-06:31:05	14.910249738022685	0.55	-	
1	12/02-06:32:30	15.636972384527326	0.43	-	
1	12/02-06:33:55	11.754503939300776	0.58	-	
1	12/02-06:35:21	12.961669126525521	0.5	-	
1	12/02-06:36:46	12.015339452773333	0.6199999999999999	-	
1	12/02-06:38:11	15.607757959514856	0.58	-	
1	12/02-06:39:37	12.46568514034152	0.52	-	
1	12/02-06:48:38	12.46568514034152	-	0.507597893485093	
2	12/02-06:50:02	11.452673934400082	0.6	-	
2	12/02-06:51:27	12.756427749991417	0.5	-	
2	12/02-06:52:52	14.5549769513309	0.41	-	
2	12/02-06:54:17	9.432273218408227	0.69	-	
2	12/02-06:55:42	13.813948025926948	0.5599999999999999	-	
2	12/02-06:57:06	8.096033707261086	0.6799999999999999	-	
2	12/02-06:58:32	10.580311063677073	0.6300000000000001	-	
2	12/02-06:59:57	11.4813435357064	0.63	-	
2	12/02-07:01:22	11.236094869673252	0.61	-	
2	12/02-07:02:46	10.573776671662927	0.63	-	
2	12/02-07:04:12	12.524544727057219	0.62	-	
2	12/02-07:05:37	9.457878186367452	0.76	-	
2	12/02-07:07:03	13.375924900174141	0.52	-	
2	12/02-07:08:28	11.473717167973518	0.5700000000000001	-	
2	12/02-07:09:53	13.220392866060138	0.41	-	
2	12/02-07:11:17	12.486649211496115	0.43999999999999995	-	
2	12/02-07:12:43	13.547302223742008	0.71	-	
2	12/02-07:14:07	18.38763477280736	0.49000000000000005	-	
2	12/02-07:15:32	13.42283096164465	0.42000000000000004	-	
2	12/02-07:16:57	12.593378778547049	0.53	-	
2	12/02-07:18:22	13.926788233220577	0.5199999999999999	-	
2	12/02-07:19:47	13.058069162070751	0.38	-	
2	12/02-07:21:13	14.508769381791353	0.45	-	
2	12/02-07:22:37	12.527455110102892	0.47000000000000003	-	
2	12/02-07:24:02	19.358820281922817	0.45999999999999996	-	
2	12/02-07:25:28	13.365552294999361	0.55	-	
2	12/02-07:26:53	13.476579915732145	0.43000000000000005	-	
2	12/02-07:28:18	12.699977960437536	0.6	-	
2	12/02-07:29:43	11.21261972002685	0.6399999999999999	-	
2	12/02-07:31:08	14.882484683766961	0.67	-	
2	12/02-07:32:33	11.57362712547183	0.6	-	
2	12/02-07:33:57	12.238097842782736	0.63	-	
2	12/02-07:35:23	12.122109765186906	0.41	-	
2	12/02-07:36:47	13.144921977072954	0.48999999999999994	-	
2	12/02-07:38:12	12.325732968747616	0.6	-	
2	12/02-07:39:38	13.029510155320168	0.54	-	
2	12/02-07:41:02	11.905212886631489	0.6900000000000001	-	
2	12/02-07:42:27	12.035552645102143	0.65	-	
2	12/02-07:43:52	11.608438799157739	0.55	-	
2	12/02-07:45:17	10.135689517483115	0.6	-	
2	12/02-07:46:42	11.707638623192906	0.61	-	
2	12/02-07:48:08	9.656076435931027	0.6599999999999999	-	
2	12/02-07:49:33	14.553975779563189	0.6100000000000001	-	
2	12/02-07:50:58	11.619324795901775	0.51	-	
2	12/02-07:52:22	10.72691404260695	0.67	-	
2	12/02-07:53:48	16.313877422362566	0.41999999999999993	-	
2	12/02-07:55:12	13.197398511692882	0.61	-	
2	12/02-07:56:37	11.688105296343565	0.6900000000000001	-	
2	12/02-07:58:02	11.438960209488869	0.53	-	
2	12/02-07:59:27	11.268893722444773	0.65	-	
2	12/02-08:08:32	11.268893722444773	-	0.50366941306379	
2	12/02-08:09:57	14.984646113589406	0.51	-	
2	12/02-08:11:21	13.21655698120594	0.63	-	
2	12/02-08:12:45	13.988056452944875	0.51	-	
2	12/02-08:14:10	12.766285799443722	0.71	-	
2	12/02-08:15:35	12.970431707799435	0.5299999999999999	-	
2	12/02-08:17:00	16.300156712532043	0.5900000000000001	-	
2	12/02-08:18:26	11.017771903425455	0.5700000000000001	-	
2	12/02-08:19:51	10.346074122935534	0.65	-	
2	12/02-08:21:16	9.944633347913623	0.6299999999999999	-	
2	12/02-08:22:41	13.786159688606858	0.43999999999999995	-	
2	12/02-08:24:06	11.0640749335289	0.5599999999999999	-	
2	12/02-08:25:31	13.592923060059547	0.5900000000000001	-	
2	12/02-08:26:57	11.130233760923147	0.54	-	
2	12/02-08:28:22	13.002584455534816	0.5	-	
2	12/02-08:29:47	11.789086274802685	0.5999999999999999	-	
2	12/02-08:31:12	14.736719895154238	0.58	-	
2	12/02-08:32:38	12.556250439956784	0.57	-	
2	12/02-08:34:03	11.117893736809492	0.6599999999999999	-	
2	12/02-08:35:29	15.79061383381486	0.57	-	
2	12/02-08:36:54	12.835906818509102	0.57	-	
2	12/02-08:38:20	14.37012106180191	0.41	-	
2	12/02-08:39:45	14.978040708228946	0.29	-	
2	12/02-08:41:10	12.408224865794182	0.41000000000000003	-	
2	12/02-08:42:36	12.142218183726072	0.45999999999999996	-	
2	12/02-08:44:02	12.432984076440334	0.58	-	
2	12/02-08:45:27	13.08004604652524	0.39	-	
2	12/02-08:46:53	14.146619942039251	0.54	-	
2	12/02-08:48:19	12.065903283655643	0.6399999999999999	-	
2	12/02-08:49:43	14.42266977392137	0.61	-	
2	12/02-08:51:09	12.47648149728775	0.5800000000000001	-	
2	12/02-08:52:34	11.598523706197739	0.5	-	
2	12/02-08:53:59	12.721839593723416	0.45	-	
2	12/02-08:55:25	13.38289468549192	0.5700000000000001	-	
2	12/02-08:56:49	14.548683539032936	0.5	-	
2	12/02-08:58:15	14.73878975957632	0.45	-	
2	12/02-08:59:41	13.598463265225291	0.5	-	
2	12/02-09:01:06	11.017888318747282	0.49000000000000005	-	
2	12/02-09:02:32	12.572805862873793	0.41	-	
2	12/02-09:03:58	14.939779648557305	0.47000000000000003	-	
2	12/02-09:05:23	13.78784072585404	0.6100000000000001	-	
2	12/02-09:06:48	14.100929256528616	0.5	-	
2	12/02-09:08:14	13.52136954665184	0.6299999999999999	-	
